,Quote,Author,Main Tag,Other Tags
14,"“Anyone whose goal is 'something higher' must expect someday to suffer vertigo. What is vertigo? Fear of falling? No, Vertigo is something other than fear of falling. It is the voice of the emptiness below us which tempts and lures us, it is the desire to fall, against which, terrified, we defend ourselves.”","― Milan Kundera, The Unbearable Lightness of Being",success,"[' goals, success']"
15,“The worst part of success is trying to find someone who is happy for you.”,― Bette Midler,success,"[' friendship, happiness, humor, inspirational, jealousy, success']"
16,"“Don't spend time beating on a wall, hoping to transform it into a door. ”",― Coco Chanel,success,"[' failure, success, time']"
17,“Cry. Forgive. Learn. Move on. Let your tears water the seeds of your future happiness.”,― Steve Maraboli,success,"[' cry, forgive, happiness, inspiration, learn, letting-go, life, motivational, moving-on, seeds, success, tears, water']"
18,"“If A is a success in life, then A equals x plus y plus z. Work is x; y is play; and z is keeping your mouth shut”",― Albert Einstein,success,"[' albert, einstein, equations, success']"
19,“I'm a success today because I had a friend who believed in me and I didn't have the heart to let him down.”,― Abraham Lincoln,success,"[' frienship, success']"
20,“Let the improvement of yourself keep you so busy that you have no time to criticize others.”,"― Roy T. Bennett, The Light in the Heart",success,"[' improvement, inspiration, inspirational, inspirational-attitude, inspirational-life, inspirational-quotes, inspire, inspiring, leadership, learning, life, life-and-living, life-lessons, life-quotes, living, motivation, motivational, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, success']"
21,“The way to get started is to quit talking and begin doing. ”,― Walt Disney,success,"[' motivation, success']"
22,“Sometimes it takes a good fall to really know where you stand”,― Hayley Williams,success,"[' falling, knowing, lesson-on-living, life, paramore, singer, stand, success, truth, understanding']"
23,"“Don't aim at success. The more you aim at it and make it a target, the more you are going to miss it. For success, like happiness, cannot be pursued; it must ensue, and it only does so as the unintended side effect of one's personal dedication to a cause greater than oneself or as the by-product of one's surrender to a person other than oneself. Happiness must happen, and the same holds for success: you have to let it happen by not caring about it. I want you to listen to what your conscience commands you to do and go on to carry it out to the best of your knowledge. Then you will live to see that in the long-run—in the long-run, I say!—success will follow you precisely because you had forgotten to think about it”","― Viktor E. Frankl, Man's Search for Meaning",success,"[' happiness, success']"
24,“All you need in this life is ignorance and confidence; then success is sure. ”,― Mark Twain,success,"[' humor, success']"
25,"“Our greatest glory is not in never falling, but in rising every time we fall.”","― Oliver Goldsmith, The Citizen of the World, Or, Letters from a Chinese Philosopher, Residing in London, to His Friends in the Country, by Dr. Goldsmith",success,"[' misattributed-to-confucius, success']"
26,"“Sometimes life knocks you on your ass... get up, get up, get up!!! Happiness is not the absence of problems, it's the ability to deal with them.”","― Steve Maraboli, Life, the Truth, and Being Free",success,"[' ability, action, gratitude, happiness, inspirational, life, motivational, moving-forward, problems, success']"
27,“No matter how old you are now. You are never too young or too old for success or going after what you want. Here’s a short list of people who accomplished great things at different ages,"1) Helen Keller, at the age of 19 months, became deaf and blind. But that didn’t stop her. She was the first deaf and blind person to earn a Bachelor of Arts degree.",success,"[' age, confidence, discipline, effort, excuses, failure, faith, isnpiration, love, motivation, olympics, opportunities, opportunity, president, success']"
28,"“It is hard to fail, but it is worse never to have tried to succeed.”",― Theodore Roosevelt,success,"[' bravery, decisiveness, failure, inaction, success, timidity']"
29,“How would your life be different if…You stopped making negative judgmental assumptions about people you encounter? Let today be the day…You look for the good in everyone you meet and respect their journey.”,"― Steve Maraboli, Life, the Truth, and Being Free",success,"[' action, assumption, change, compassion, inspirational, judging, kindness, life, respect, success']"
30,“A thinker sees his own actions as experiments and questions--as attempts to find out something. Success and failure are for him answers above all.”,― Friedrich Nietzsche,success,"[' failure, intelligence, science, scientific-process, success, truth']"
31,“It had long since come to my attention that people of accomplishment rarely sat back and let things happen to them. They went out and happened to things.”,― Leonardo da Vinci,success,"[' activism, determination, enterprise, success']"
32,"“There is nothing more rare, nor more beautiful, than a woman being unapologetically herself; comfortable in her perfect imperfection. To me, that is the true essence of beauty.”","― Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience",success,"[' be-yourself, beauty, body-image, comfortable, happiness, imperfection, inspirational, life, rare, success, women']"
33,"“A man is a success if he gets up in the morning and gets to bed at night, and in between he does what he wants to do.”",― Bob Dylan,success,"[' bob-dylan, music, success']"
34,"“The biggest wall you have to climb is the one you build in your mind: Never let your mind talk you out of your dreams, trick you into giving up. Never let your mind become the greatest obstacle to success. To get your mind on the right track, the rest will follow.”","― Roy T. Bennett, The Light in the Heart",success,"[' dream, dreams, dreams-quotes, inspiration, inspirational, inspirational-attitude, inspirational-life, inspirational-quotes, inspire, inspiring, life, life-and-living, life-lessons, life-quotes, living, mind, mind-quotes, motivation, motivational, obstacle, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, success, success-quotes']"
35,"“Never stop dreaming,","never stop believing,",success,"[' believe, inspiration, inspirational, inspirational-attitude, inspirational-life, inspirational-quotes, inspire, inspiring, learning, life, life-and-living, life-lessons, life-quotes, living, motivation, motivational, never-give-up, never-stop-believing, never-stop-dreaming, never-stop-learning, never-stop-trying, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, success']"
36,“Success is most often achieved by those who don't know that failure is inevitable.”,"― Coco Chanel, Believing in Ourselves: The Wisdom of Women",success,"[' attitudes, belief, confidence, failure, self-confidence, success']"
37,“Do not let arrogance go to your head and despair to your heart; do not let compliments go to your head and criticisms to your heart; do not let success go to your head and failure to your heart.”,"― Roy T. Bennett, The Light in the Heart",success,"[' arrogance, compliment, criticism, despair, failure, heart, inspiration, inspirational, inspirational-attitude, inspirational-life, inspirational-quotes, inspire, inspiring, life, life-and-living, life-lessons, life-quotes, living, motivation, motivational, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, success']"
38,“Only those who dare to fail greatly can ever achieve greatly.”,― Robert F. Kennedy,success,"[' achievement, challenge, failure, success, trying']"
39,"“If you try and lose then it isn't your fault. But if you don't try and we lose, then it's all your fault.”","― Orson Scott Card, Ender's Game",success,"[' hard-work, inaction, just-do-it, success, team']"
40,"“Kites rise highest against the wind, not with it.”",― Winston S. Churchill,success,[' success']
41,"“At the end of the day, let there be no excuses, no explanations, no regrets.”","― Steve Maraboli, Life, the Truth, and Being Free",success,"[' appreciation, excuses, gratitude, inspirational, life, motivational, no-regrets, seize-the-day, success']"
42,"“Keep your best wishes, close to your heart and watch what happens”","― Tony DeLiso, Legacy: The Power Within",success,"[' abundance, balance, better, book, change, empowerment, expression, freedom, fulfillment, fun, greater, happiness, health, help, hope, improvement, joy, life, love, meditation, money, more, peace, perfect, power, relaxation, self, self-expression, self-help-book, self-improvement-book, self-realization, success, wealth, your']"
43,"“I don't care if you're black, white, straight, bisexual, gay, lesbian, short, tall, fat, skinny, rich or poor. If you're nice to me, I'll be nice to you. Simple as that.”",― Robert Michaels MD - 2007 - Graduation Speaker,success,"[' advice, kindness, leadership, love, management, people, respect, success']"
44,"“Whatever the mind can conceive and believe, it can achieve.”","― Napoleon Hill, Think and Grow Rich: A Black Choice",success,"[' inspirational, motivational, success']"
45,"“Make a pact with yourself today to not be defined by your past. Sometimes the greatest thing to come out of all your hard work isn't what you get for it, but what you become for it. Shake things up today! Be You...Be Free...Share.”","― Steve Maraboli, Life, the Truth, and Being Free",success,"[' action, authenticity, gratitude, hard-work, inspirational, life, life-lessons, motivational, success']"
46,“Supreme excellence consists of breaking the enemy's resistance without fighting.”,"― Sun Tzu, The Art of War",success,"[' politics, success, war']"
47,"“When you show yourself to the world and display your talents, you naturally stir all kinds of resentment, envy, and other manifestations of insecurity... you cannot spend your life worrying about the petty feelings of others”","― Robert Greene, The 48 Laws of Power",success,[' success']
48,"“Over the years, I have come to realize that the greatest trap in our life is not success, popularity, or power, but self-rejection. Success, popularity, and power can indeed present a great temptation, but their seductive quality often comes from the way they are part of the much larger temptation to self-rejection. When we have come to believe in the voices that call us worthless and unlovable, then success, popularity, and power are easily perceived as attractive solutions. The real trap, however, is self-rejection. As soon as someone accuses me or criticizes me, as soon as I am rejected, left alone, or abandoned, I find myself thinking, ""Well, that proves once again that I am a nobody."" ... [My dark side says,] I am no good... I deserve to be pushed aside, forgotten, rejected, and abandoned. Self-rejection is the greatest enemy of the spiritual life because it contradicts the sacred voice that calls us the ""Beloved."" Being the Beloved constitutes the core truth of our existence.”",― Henri J.M. Nouwen,success,"[' beloved, christianity, faith, feelings, identity, rejection, self, spiritual-life, spiritual-warfare, success, temptation, truth']"
49,"“If you hang out with chickens, you're going to cluck and if you hang out with eagles, you're going to fly.”","― Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience",success,"[' accountability, friends, inspirational, life, motivational, purpose, responsibility, success']"
50,"“I find the best way to love someone is not to change them, but instead, help them reveal the greatest version of themselves.”","― Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience",success,"[' be-yourself, change, choices, compassion, greatest-version, happiness, helping, love, relationships, success']"
51,"“Renew, release, let go. Yesterday’s gone. There’s nothing you can do to bring it back. You can’t “should’ve” done something. You can only DO something. Renew yourself. Release that attachment. Today is a new day!”","― Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience",success,"[' action, attachment, change, inspirational, letting-go, life, live-now, motivational, success, today']"
52,“We are all failures- at least the best of us are.”,― J.M. Barrie,success,"[' failure, learning, moving-on, self-criticism, success']"
53,"“Forget yesterday - it has already forgotten you. Don't sweat tomorrow - you haven't even met. Instead, open your eyes and your heart to a truly precious gift - today.”","― Steve Maraboli, Life, the Truth, and Being Free",success,"[' appreciation, change, gratitude, inspirational, life, live-now, motivational, success, today']"
54,“Judge your success by what you had to give up in order to get it.”,― Dalai Lama XIV,success,[' success']
55,"“The difference between a successful person and others is not a lack of strength, not a lack of knowledge, but rather a lack in will.”",― Vince Lombardi,success,"[' determination, perseverance, success']"
56,“Eighty percent of success is showing up.”,― Woody Allen,success,[' success']
57,"“I've come to believe that each of us has a personal calling that's as unique as a fingerprint - and that the best way to succeed is to discover what you love and then find a way to offer it to others in the form of service, working hard, and also allowing the energy of the universe to lead you. ”",― Oprah Winfrey,success,"[' individuality, inspirational, success']"
58,“Always bear in mind that your own resolution to succeed is more important than any one thing.”,― Abraham Lincoln,success,"[' inspirational, perseverance, success']"
59,"“In order to succeed, your desire for success should be greater than your fear of failure. ”",― Bill Cosby,success,[' success']
60,“Never was anything great achieved without danger.”,― Niccolo Machiavelli,success,"[' daring, risk, success']"
61,“Our greatest fear should not be of failure but of succeeding at things in life that don't really matter.”,"― Francis Chan, Crazy Love: Overwhelmed by a Relentless God",success,"[' fear, success']"
62,“A kind gesture can reach a wound that only compassion can heal.”,"― Steve Maraboli, Life, the Truth, and Being Free",success,"[' action, blessings, compassion, generosity, giving, helping-others, kindness, life, success']"
63,"“The three great essentials to achieve anything worthwhile are, first, hard work; second, stick-to-itiveness; third, common sense.”",― Thomas A. Edison,success,"[' common-sense, enterprise, hard-work, inspirational, perseverance, persistence, success, thomas-edison']"
64,“The only time you fail is when you fall down and stay down.”,"― Stephen Richards, Cosmic Ordering: You can be successful",success,"[' focus, happiness, law-of-attraction, life-changing, manifestation, millionaire-mindset, mind-power, new-age, opportunity, positivity, self-help, spirituality, stephen-richards, success, visualization, wealth-creation']"
65,“Success does not consist in never making mistakes but in never making the same one a second time.”,― George Bernard Shaw,success,"[' mistakes, success']"
66,"“Rich people have small TVs and big libraries, and poor people have small libraries and big TVs.”",― Zig Ziglar,success,"[' intelligence, success, wealth']"
67,"“One of the most spiritual things you can do is embrace your humanity. Connect with those around you today. Say, ""I love you"", ""I'm sorry"", ""I appreciate you"", ""I'm proud of you""...whatever you're feeling. Send random texts, write a cute note, embrace your truth and share it...cause a smile today for someone else...and give plenty of hugs.”",― Steve Maraboli,success,"[' action, compassion, humanity, inspirational, kindness, life, living-now, motivational, seize-the-day, spirituality, success']"
68,“You’re not obligated to win. You’re obligated to keep trying. To the best you can do everyday.”,― Jason Mraz,success,"[' failure, inspirational, life, success, truth, winning']"
69,“Don't confuse poor decision-making with destiny. Own your mistakes. It’s ok; we all make them. Learn from them so they can empower you!”,"― Steve Maraboli, Life, the Truth, and Being Free",success,"[' action, change, destiny, empowerment, inspirational, life, mistakes, motivational, success']"
70,"“If you have a dream, don’t just sit there. Gather courage to believe that you can succeed and leave no stone unturned to make it a reality.”",― Dr Roopleen,success,"[' attitude, authors, books, coaching, connect, counseling, courage, dare, daring, determination, dreams, faith, famous, goals, hope, idea, inspiration, inspire, judge, leadership, life, motivation, motivator, never-give-up, passion, positive-thinking, promo, publishing, quotes, self-confidence, self-esteem, success, successful, triumph, victory, willpower, wisdom, words, you-can-do-it']"
71,"“People tend to be generous when sharing their nonsense, fear, and ignorance. And while they seem quite eager to feed you their negativity, please remember that sometimes the diet we need to be on is a spiritual and emotional one. Be cautious with what you feed your mind and soul. Fuel yourself with positivity and let that fuel propel you into positive action.”","― Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience",success,"[' action, diet, emotional, fear, fuel, ignorance, inspiration, life, mind, motivation, negativity, people, positivity, soul, spiritual, success']"
72,“May Light always surround you;,Hope kindle and rebound you.,success,"[' beginnings, cheer-up, courage, inspirational, inspirational-quotes, life, new-year, success, truth, wisdom, wishes']"
73,"“Let today be the day you stop being haunted by the ghost of yesterday. Holding a grudge & harboring anger/resentment is poison to the soul. Get even with people...but not those who have hurt us, forget them, instead get even with those who have helped us.”","― Steve Maraboli, Life, the Truth, and Being Free",success,"[' action, anger, change, grudges, inspirational, life, living-in-the-present, motivational, poison, resentment, seize-the-day, soul, success']"
74,"“Walk with the dreamers, the believers, the courageous, the cheerful, the planners, the doers, the successful people with their heads in the clouds and their feet on the ground. Let their spirit ignite a fire within you to leave this world better than when you found it...”",― Wilferd Peterson,success,"[' courage, dreams, future, inspirational, life, spirit, success']"
75,"“To each there comes in their lifetime a special moment when they are figuratively tapped on the shoulder and offered the chance to do a very special thing, unique to them and fitted to their talents. What a tragedy if that moment finds them unprepared or unqualified for that which could have been their finest hour.”",― Sir Winston Churchill,success,"[' inspirational, life, success']"
76,“Curious that we spend more time congratulating people who have succeeded than encouraging people who have not.”,― Neil deGrasse Tyson,success,"[' congratulations, encourage, encouraging, succeed, success']"
77,“Congratulations!,Today is your day.,success,"[' humor, inspirational, success']"
78,"“Failure is a bend in the road, not the end of the road. Learn from failure and keep moving forward.”",― Roy T. Bennett,success,"[' change, failure, failures, inspiration, inspirational, inspirational-quotes, inspire, inspiring, keep-going, keep-moving-forward, learn, learning, life, life-quotes, living, motivation, motivational, optimism, optimistic, perseverance, positive, positive-affirmation, positive-life, positive-thinking, risk, success']"
79,"“And will you succeed? Yes indeed, yes indeed! Ninety-eight and three-quarters percent guaranteed!”",― Dr. Suess,success,"[' motivation, success']"
80,“Success is getting what you want..,Happiness is wanting what you get.”,success,"[' happiness, success']"
81,“Rejection is an opportunity for your selection.”,― Bernard Branson,success,"[' adult, african-american-romance, angels, baby, bible, bible-study, business, childrens, christian-living, christian-romance, college, creativity, dark-fantasy, dating, economics, education, educational, entrepreneurship, ethics, explicit, faith, family, family-relationships, fantasy-romance, friendship, fun, funny, humorous-romance, jesus, leadership, love-story, management, marriage, meditation, motivational, nonfiction, paranormal-romance, parenting, personal-transformation, relationships, religion, romantic-comedy, romantic-suspense, self-esteem, self-help, sex, sexuality, sexy, spiritual-growth, spirituality, students, success, supernatural, teen, women, young-adult, young-adult-fantasy']"
82,“Winners are not afraid of losing. But losers are. Failure is part of the process of success. People who avoid failure also avoid success.”,"― Robert T. Kiyosaki, Rich Dad, Poor Dad",success,"[' failure, life, success']"
83,“I've had great success being a total idiot. ”,― Jerry Lewis,success,"[' funny, humor, idiot, jerry, lewis, success']"
84,“Don't mistake activity with achievement.”,― John Wooden,success,"[' achievement, acquirement, act, action, activity, attainment, completion, conclusion, deed, doing, energy, enterprise, exertion, feat, fulfullment, labor, occurence, perfection, performance, production, service, success, undertaking, venture, work']"
85,"“If I cannot do great things, I can do small things in a great way”",― Martin Luther King Jr.,success,"[' excellence, success']"
86,“I have learned that success is to be measured not so much by the position that one has reached in life as by the obstacles which he has overcome while trying to succeed.”,"― Booker T. Washington, Up From Slavery: An Autobiography",success,[' success']
87,“The universe doesn’t give you what you ask for with your thoughts - it gives you what you demand with your actions.”,"― Steve Maraboli, Life, the Truth, and Being Free",success,"[' actions, change, inspirational, intent, motivational, success, thoughts, universe']"
88,"“Keep your friends for friendship, but work with the skilled and competent”","― Robert Greene, The 48 Laws of Power",success,[' success']
89,"“People who lack the clarity, courage, or determination to follow their own dreams will often find ways to discourage yours. When you change for the better, the people around you will be inspired to change also....but only after doing their best to make you stop. Live your truth and don't EVER stop.”","― Steve Maraboli, Life, the Truth, and Being Free",success,"[' action, change, determination, empowerment, inspirational, life, motivational, success']"
90,"“Success is a state of mind. If you want success, start thinking of yourself as a success.”",― Joyce Brothers,success,[' success']
91,"“My past has not defined me, destroyed me, deterred me, or defeated me; it has only strengthened me.”","― Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience",success,"[' defeat, define, happiness, inspirational, life, motivational, past, strengthen, success']"
92,"“Plant seeds of happiness, hope, success, and love; it will all come back to you in abundance. This is the law of nature.”","― Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience",success,"[' abundance, action, choice, happiness, hope, inspirational, love, motivational, nature, success']"
93,"“You were put on this earth to achieve your greatest self, to live out your purpose, and to do it courageously.”","― Steve Maraboli, Life, the Truth, and Being Free",success,"[' fearless, greatness, inspirational, life, motivational, purpose-of-life, self-empowerment, success']"
94,"“The good news is that the moment you decide that what you know is more important than what you have been taught to believe, you will have shifted gears in your quest for abundance. Success comes from within, not from without.”",― Ralph Waldo Emerson,success,[' success']
95,"“When you arise in the morning, think of what a precious privilege it is to be alive—to breathe, to think, to enjoy, to love—then make that day count!”","― Steve Maraboli, Life, the Truth, and Being Free",success,"[' appreciation, gratitude, life, love, morning, seize-the-day, success']"
96,"“When you connect to the silence within you, that is when you can make sense of the disturbance going on around you.”",― Stephen Richards,success,"[' focus, goal-setting, happiness, law-of-attraction, manifestation, millionaire-mindset, mind-power, new-age, opportunity, positivity, self-help, spirituality, stephen-richards, success, visualization']"
97,"“Success is determined not by whether or not you face obstacles, but by your reaction to them. And if you look at these obstacles as a containing fence, they become your excuse for failure. If you look at them as a hurdle, each one strengthens you for the next.”","― Ben Carson, Gifted Hands: The Ben Carson Story",success,"[' ben-carson, failure, gifted-hands, hurdles, inspirational, obstacles, success']"
98,“Successful people have no fear of failure. But unsuccessful people do. Successful people have the resilience to face up to failure—learn the lessons and adapt from it.”,― Roy T. Bennett,success,"[' failure, fearless, inspiration, inspirational, inspirational-attitude, inspirational-life, inspirational-quote, inspirational-quotes, inspire, inspiring, life, life-and-living, life-lessons, life-philosophy, life-quotes, living, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, success']"
99,"“If you care about what you do and work hard at it, there isn't anything you can't do if you want to.”","― Jim Henson, It's Not Easy Being Green: And Other Things to Consider",success,"[' inspirational, success, work']"
100,"“It is impossible to escape the impression that people commonly use false standards of measurement — that they seek power, success and wealth for themselves and admire them in others, and that they underestimate what is of true value in life.”","― Sigmund Freud, Civilization and Its Discontents",success,"[' admiration, escape, false-standards, impossible, impression, measurement, power, science, success, true-value, underestimate, value, wealth']"
101,"“Understanding the difference between healthy striving and perfectionism is critical to laying down the shield and picking up your life. Research shows that perfectionism hampers success. In fact, it's often the path to depression, anxiety, addiction, and life paralysis.”","― Brené Brown, The Gifts of Imperfection",success,"[' addiction, anxiety, depression, healthy-striving, life, life-paralysis, perfectionism, success']"
102,"“Spending time with God is the key to our strength and success in all areas of life. Be sure that you never try to work God into your schedule, but always work your schedule around Him.”",― Joyce Meyer,success,"[' god, jesus, joyce-meyer, life, schedule, strength, success, work']"
103,“People rarely succeed unless they have fun in what they are doing.”,― Dale Carnegie,success,"[' enjoyment, follow-your-bliss, success']"
104,"“When you take risks you learn that there will be times when you succeed and there will be times when you fail, and both are equally important.”","― Ellen DeGeneres, Seriously... I'm Kidding",success,"[' failure, inspirational, risks, success, taking-risks']"
105,“To be independent of public opinion is the first formal condition of achieving anything great.”,― HEGEL,success,[' success']
106,“Great Leaders Create More Leaders,,success,"[' inspiration, inspirational, inspirational-attitude, inspirational-life, inspirational-quotes, inspire, inspiring, leader, leadership, life, life-and-living, life-lessons, life-quotes, living, motivation, motivational, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, success, vision']"
107,“Fortune sides with him who dares.”,― Virgil,success,"[' risk, success, wealth']"
108,"“If at first you don't succeed, destroy all evidence that you tried.”",― Steven Wright,success,"[' failure, humor, success']"
109,“Don't blow off another's candle for it won't make yours shine brighter.”,"― Jaachynma N.E. Agu, The Prince and the Pauper",success,"[' accomplishments, african-american-authors, african-authors, agu-jaachynam-n-e, amazom, anyaele-sam-chiyson, aspiration, be-different, book, business, chiysonovelty-bookclub, elections, entrepreneurship, fame, forbes, greater-glory, greatness, higher-living, immortality, improvement, inspiration, international-authors, intimacy, it-is-time-to-get-very-rich, jaachynma, leadership, life, money, niche, nigerian-authors, president, reading, relationship, revolution, richest, risk-it, security, self-help, success, successful-living, the-best-option, the-prince-and-the-pauper, the-sagacity-of-sage, wealth']"
110,"“Possessions, outward success, publicity, luxury - to me these have always been contemptible. I believe that a simple and unassuming manner of life is best for everyone, best for both the body and the mind.”",― Albert Einstein,success,"[' belongings, simplicity, success, values']"
111,"“Success, after all, loves a witness, but failure can't exist without one.”","― Junot Díaz, The Brief Wondrous Life of Oscar Wao",success,"[' failure, success']"
112,"“The harder you fall, the heavier your heart; the heavier your heart, the stronger you climb; the stronger you climb, the higher your pedestal.”","― Criss Jami, Killosophy",success,"[' accomplishment, achievement, adversity, anger, climbing, encouragement, falling, heart, inspirational, motivational, perseverance, persistence, strength, success, try-again']"
113,“Failures are the stairs we climb to reach success.”,"― Roy T. Bennett, The Light in the Heart",success,"[' failure, inspiration, inspirational, inspirational-attitude, inspirational-life, inspirational-quotes, inspire, inspiring, life, life-and-living, life-lessons, life-quotes, living, motivation, motivational, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, success']"
114,"“Be an Encourager: When you encourage others, you boost their self-esteem, enhance their self-confidence, make them work harder, lift their spirits and make them successful in their endeavors. Encouragement goes straight to the heart and is always available. Be an encourager. Always.”","― Roy T. Bennett, The Light in the Heart",success,"[' encourage, encouragement, heart, inspiration, inspirational, inspirational-attitude, inspirational-life, inspirational-quotes, inspire, inspiring, life, life-and-living, life-lessons, life-quotes, living, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, self-confidence, self-esteem, success']"
115,“How much you can learn when you fail determines how far you will go into achieving your goals.”,"― Roy T. Bennett, The Light in the Heart",success,"[' failure, inspiration, inspirational, inspirational-attitude, inspirational-life, inspirational-quotes, inspire, inspiring, learning, life, life-and-living, life-lessons, life-quotes, living, motivation, motivational, optimism, optimistic, positive, positive-affirmation, positive-life, positive-thinking, success']"
116,"“Find a purpose to serve, not a lifestyle to live.”","― Criss Jami, Venus in Arms",success,"[' achieve, achievement, achieving, ambition, goals, inspiration, inspirational, inspire, inspiring, life, lifestyle, living, meaning, motivate, motivating, motivation, motivational, purpose, purpose-in-life, reason, reason-to-breathe, reason-to-live, sacrifice, success, successful-living']"
117,“Happiness is part of who we are. Joy is the feeling”,"― Tony DeLiso, Legacy: The Power Within",success,"[' abundance, balance, better, book, change, empowerment, expression, freedom, fulfillment, fun, greater, happiness, health, help, hope, improvement, joy, life, love, meditation, money, more, peace, perfect, power, relaxation, self, self-expression, self-help-book, self-improvement-book, self-realization, success, wealth, your']"
118,"“I advise you to stop sharing your dreams with people who try to hold you back, even if they're your parents. Because, if you're the kind of person who senses there's something out there for you beyond whatever it is you're expected to do - if you want to be EXTRA-ordinary- you will not get there by hanging around a bunch of people who tell you you're not extraordinary. Instead, you will probably",become as ordinary as they expect you to be.”,success,"[' failure, inspirational, life-lesson, motivation, success']"
119,“To be successful you need friends and to be very successful you need enemies.”,"― Sidney Sheldon, The Other Side of Midnight",success,"[' enemies, friends, success']"
120,“Persistence. Perfection. Patience. Power. Prioritize your passion. It keeps you sane.”,"― Criss Jami, Killosophy",success,"[' ambition, business, calling, career, commitment, determination, dreams, entrepreneur, faith, genius, hobbies, insanity, living, passion, patience, peace, perfection, perfectionist, perseverance, persistence, power, priorities, risk, sanity, strategy, strength, success']"
121,"“Those with a grateful mindset tend to see the message in the mess. And even though life may knock them down, the grateful find reasons, if even small ones, to get up.”","― Steve Maraboli, Life, the Truth, and Being Free",success,"[' action, appreciation, depression, gratitude, inspirational, life, motivational, success']"
122,"“Whenever I am in a difficult situation where there seems to be no way out, I think about all the times I have been in such situations and say to myself, ""I did it before, so I can do it again.”","― Idowu Koyenikan, Wealth for All: Living a Life of Success at the Edge of Your Ability",success,"[' coach, coaches, coaching, coaching-best-practices, coaching-best-standards, coaching-executive, coaching-quotes, daily, daily-inspiration, daily-life, daily-living, daily-motivation, daily-quotes, develop, develop-talents, developing-leadership-skills, developing-self, development, developmental-psychology, grow, grow-up, growing, growing-up, growth, growth-life, growth-process, health-and-fitness, healthy, healthy-habits, healthy-lifestyle, healthy-living, personal, personal-branding, personal-development, personal-development-goals, personal-development-insights, personal-development-quotes, personal-growth, personal-planning, personal-responsibility, personal-transformation, personality, self, self-awareness, self-esteem, self-help, self-improvement, self-love, self-motivation, self-realization, self-worth, success, success-coaching, success-in-business, success-in-life, success-quotes, success-self-improvement, success-strategies, successful, successful-living, successful-people, transformation, transformation-of-consciousness, transformations, work-ethic, work-out, work-out-for-your-health']"
